epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,4782.47,0.81483,1.08911,1.21513,0.88965,0.79125,0.88934,0.75415,0.62349,0.78686,1.14578,0.008416,0.008416,0.008416
18,4952.05,0.80003,1.04816,1.20895,0.90369,0.81885,0.90853,0.77367,0.60846,0.73102,1.12676,0.008317,0.008317,0.008317
19,5121.79,0.79619,1.04401,1.20763,0.92661,0.81333,0.91297,0.78023,0.59369,0.70953,1.1108,0.008218,0.008218,0.008218
20,5291.42,0.78206,1.00416,1.19263,0.9168,0.82129,0.9145,0.78983,0.57155,0.70315,1.1016,0.008119,0.008119,0.008119
21,5461.04,0.76282,0.97184,1.17922,0.92517,0.82946,0.9259,0.79935,0.57074,0.66484,1.09015,0.00802,0.00802,0.00802
22,5630.82,0.76169,0.95156,1.17571,0.91806,0.84758,0.92878,0.8066,0.55531,0.66174,1.07881,0.007921,0.007921,0.007921
23,5800.48,0.75591,0.94811,1.16644,0.92422,0.85707,0.93631,0.80522,0.56948,0.63706,1.08814,0.007822,0.007822,0.007822
24,5970.7,0.74005,0.91791,1.15498,0.93722,0.84027,0.9357,0.81851,0.53327,0.6244,1.06064,0.007723,0.007723,0.007723
25,6140.62,0.73551,0.91256,1.15539,0.92719,0.86318,0.94137,0.81224,0.55085,0.62739,1.06459,0.007624,0.007624,0.007624
26,6310.48,0.72793,0.89422,1.1492,0.94174,0.84569,0.94305,0.82433,0.52321,0.60992,1.04347,0.007525,0.007525,0.007525
27,6480.22,0.72162,0.8651,1.13914,0.94163,0.86854,0.94911,0.83467,0.51606,0.57961,1.04052,0.007426,0.007426,0.007426
28,6649.92,0.70726,0.84831,1.13072,0.94322,0.86939,0.94981,0.83703,0.50205,0.58588,1.02475,0.007327,0.007327,0.007327
29,6819.99,0.70563,0.84233,1.12288,0.95329,0.87874,0.9532,0.83808,0.50287,0.56179,1.02747,0.007228,0.007228,0.007228
30,6989.88,0.70048,0.83922,1.1159,0.93981,0.88813,0.95514,0.84309,0.49464,0.55973,1.02478,0.007129,0.007129,0.007129
31,7159.48,0.696,0.83735,1.122,0.94549,0.88662,0.95512,0.84982,0.48602,0.54133,1.01696,0.00703,0.00703,0.00703
32,7329.34,0.68987,0.81047,1.1159,0.94642,0.89086,0.96072,0.85517,0.47482,0.53081,1.00509,0.006931,0.006931,0.006931
33,7499.27,0.68994,0.81117,1.11787,0.94865,0.89839,0.96119,0.85651,0.47483,0.52927,1.00535,0.006832,0.006832,0.006832
34,7669.42,0.67942,0.79923,1.10453,0.94881,0.90165,0.96261,0.85982,0.46829,0.51874,1.00181,0.006733,0.006733,0.006733
35,7839.29,0.67668,0.788,1.10121,0.95531,0.90145,0.96656,0.86332,0.46144,0.50547,0.99759,0.006634,0.006634,0.006634
36,8009.2,0.67697,0.77326,1.09914,0.94655,0.90788,0.96804,0.86142,0.47136,0.50049,1.00092,0.006535,0.006535,0.006535
37,8178.95,0.66439,0.75545,1.09573,0.95745,0.89795,0.9686,0.8674,0.45871,0.49212,0.99337,0.006436,0.006436,0.006436
38,8348.92,0.66345,0.75469,1.09247,0.94304,0.91713,0.96929,0.87288,0.44697,0.48638,0.98541,0.006337,0.006337,0.006337
39,8518.82,0.65759,0.75903,1.08417,0.9587,0.91641,0.97108,0.87057,0.4533,0.48609,0.98677,0.006238,0.006238,0.006238
40,8688.7,0.65409,0.73667,1.09023,0.96956,0.92088,0.9738,0.87652,0.44092,0.47117,0.97856,0.006139,0.006139,0.006139
41,8858.41,0.64865,0.73213,1.07959,0.96614,0.92604,0.97377,0.8797,0.43639,0.46666,0.97438,0.00604,0.00604,0.00604
42,9028.17,0.65126,0.73546,1.08467,0.96028,0.92661,0.97555,0.88105,0.4342,0.46037,0.97211,0.005941,0.005941,0.005941
43,9197.86,0.64517,0.71671,1.07642,0.96351,0.93265,0.9772,0.88215,0.42923,0.45519,0.96897,0.005842,0.005842,0.005842
44,9367.54,0.63662,0.71938,1.07421,0.96374,0.93372,0.97729,0.88543,0.42862,0.45189,0.97046,0.005743,0.005743,0.005743
45,9537.41,0.63867,0.70521,1.06775,0.9761,0.93009,0.97784,0.88769,0.42433,0.44298,0.96593,0.005644,0.005644,0.005644
46,9707.24,0.63569,0.70282,1.06684,0.97103,0.93834,0.97975,0.89034,0.4198,0.43579,0.9633,0.005545,0.005545,0.005545
47,9877.18,0.63333,0.68818,1.06894,0.97683,0.93696,0.98061,0.89432,0.41246,0.43058,0.95796,0.005446,0.005446,0.005446
48,10046.9,0.62785,0.68679,1.06292,0.97871,0.93641,0.98121,0.89529,0.40919,0.42426,0.95725,0.005347,0.005347,0.005347
49,10216.8,0.62868,0.67775,1.06738,0.97755,0.94158,0.98278,0.89777,0.40894,0.41972,0.955,0.005248,0.005248,0.005248
50,10387,0.62056,0.67422,1.05441,0.97354,0.94164,0.98323,0.89847,0.40547,0.41681,0.95323,0.005149,0.005149,0.005149
51,10556.9,0.61366,0.65945,1.05389,0.97528,0.94389,0.98376,0.90068,0.40374,0.41267,0.94945,0.00505,0.00505,0.00505
52,10726.6,0.6206,0.66077,1.0567,0.98219,0.94339,0.98495,0.90032,0.40271,0.40683,0.94941,0.004951,0.004951,0.004951
53,10896.7,0.61143,0.66117,1.05077,0.97969,0.94888,0.98525,0.90329,0.39928,0.40472,0.94767,0.004852,0.004852,0.004852
54,11066.7,0.60592,0.64799,1.0454,0.97984,0.95142,0.98584,0.90505,0.39464,0.40129,0.94436,0.004753,0.004753,0.004753
55,11236.7,0.60411,0.63996,1.04616,0.98123,0.95279,0.98645,0.9059,0.39205,0.39539,0.94169,0.004654,0.004654,0.004654
56,11406.7,0.60372,0.64141,1.04717,0.98182,0.95018,0.98703,0.90819,0.38857,0.39199,0.93994,0.004555,0.004555,0.004555
57,11576.5,0.59636,0.6264,1.03758,0.98181,0.95359,0.98678,0.90853,0.38672,0.388,0.93796,0.004456,0.004456,0.004456
58,11746.6,0.59653,0.62708,1.04127,0.98063,0.95682,0.98744,0.90971,0.38654,0.38302,0.93721,0.004357,0.004357,0.004357
59,11916.5,0.59097,0.61438,1.03634,0.9839,0.96079,0.98754,0.91077,0.38535,0.37763,0.93575,0.004258,0.004258,0.004258
60,12086.4,0.58993,0.61709,1.03251,0.98166,0.9605,0.98768,0.91134,0.38217,0.37473,0.93354,0.004159,0.004159,0.004159
61,12256.3,0.58694,0.61118,1.03412,0.98125,0.96111,0.98825,0.91284,0.37933,0.3724,0.93121,0.00406,0.00406,0.00406
62,12426.4,0.58265,0.60183,1.02616,0.98314,0.96203,0.98879,0.91331,0.37788,0.36904,0.92958,0.003961,0.003961,0.003961
63,12596.1,0.58049,0.5995,1.02602,0.98367,0.96197,0.98874,0.91528,0.37511,0.36643,0.92789,0.003862,0.003862,0.003862
64,12766.2,0.57621,0.58554,1.02191,0.98327,0.9636,0.98879,0.91504,0.37184,0.36315,0.9258,0.003763,0.003763,0.003763
65,12936.2,0.5778,0.5975,1.02603,0.9854,0.96442,0.98928,0.91722,0.36965,0.36157,0.92499,0.003664,0.003664,0.003664
66,13106.3,0.56897,0.58439,1.02018,0.98835,0.9636,0.9893,0.91764,0.36857,0.35966,0.92387,0.003565,0.003565,0.003565
67,13276,0.56855,0.57708,1.01351,0.98445,0.96883,0.9896,0.91789,0.36833,0.35621,0.9224,0.003466,0.003466,0.003466
68,13445.9,0.56561,0.57599,1.013,0.98628,0.96803,0.98987,0.91863,0.36595,0.3539,0.92106,0.003367,0.003367,0.003367
69,13616,0.56571,0.5661,1.01581,0.98698,0.96815,0.99008,0.91896,0.3636,0.3516,0.91963,0.003268,0.003268,0.003268
70,13786,0.55632,0.56027,1.00987,0.98575,0.97065,0.9899,0.91894,0.36294,0.35052,0.91852,0.003169,0.003169,0.003169
71,13955.9,0.55602,0.55247,1.01056,0.98625,0.97124,0.99002,0.92123,0.36076,0.34815,0.91699,0.00307,0.00307,0.00307
72,14126.1,0.55271,0.54923,1.00668,0.9862,0.97267,0.9902,0.92256,0.35947,0.34573,0.91524,0.002971,0.002971,0.002971
73,14296.1,0.55078,0.55104,1.00518,0.98676,0.96972,0.99025,0.9227,0.3582,0.3439,0.91437,0.002872,0.002872,0.002872
74,14466.3,0.54848,0.54257,1.00466,0.98771,0.97112,0.99053,0.92296,0.3574,0.34069,0.91367,0.002773,0.002773,0.002773
75,14636.3,0.54074,0.53888,1.00031,0.98677,0.9731,0.99059,0.92376,0.35608,0.3395,0.91299,0.002674,0.002674,0.002674
76,14806.1,0.5482,0.5407,1.0046,0.98671,0.97533,0.99071,0.92443,0.35518,0.3384,0.91226,0.002575,0.002575,0.002575
77,14976.4,0.53717,0.531,0.99759,0.98771,0.97317,0.9908,0.92441,0.35396,0.33679,0.91141,0.002476,0.002476,0.002476
78,15146.8,0.53765,0.54206,0.99745,0.98807,0.97326,0.9908,0.92498,0.35323,0.33404,0.91053,0.002377,0.002377,0.002377
79,15316.9,0.53244,0.52562,0.99318,0.98721,0.97396,0.99087,0.92564,0.35211,0.33288,0.90957,0.002278,0.002278,0.002278
80,15486.9,0.53243,0.52539,0.98951,0.98903,0.97324,0.99094,0.92609,0.35087,0.33189,0.9087,0.002179,0.002179,0.002179
81,15658.7,0.52929,0.5213,0.99003,0.98737,0.97445,0.99102,0.92656,0.34947,0.33084,0.90775,0.00208,0.00208,0.00208
82,15829.4,0.52497,0.51614,0.98739,0.98898,0.97422,0.99112,0.92779,0.34801,0.32995,0.90689,0.001981,0.001981,0.001981
83,15999.7,0.52345,0.50792,0.98829,0.98996,0.97504,0.99124,0.92843,0.3473,0.32947,0.90594,0.001882,0.001882,0.001882
84,16170.1,0.52043,0.50433,0.98533,0.98853,0.9757,0.99121,0.92847,0.34636,0.32895,0.90519,0.001783,0.001783,0.001783
85,16340.1,0.51635,0.50523,0.98408,0.98865,0.97551,0.99124,0.92869,0.34525,0.32762,0.90428,0.001684,0.001684,0.001684
86,16510.3,0.52428,0.51012,0.98177,0.98703,0.97695,0.99125,0.92821,0.3448,0.32685,0.90367,0.001585,0.001585,0.001585
87,16680.3,0.51027,0.49455,0.97502,0.98651,0.97758,0.99138,0.92837,0.34408,0.32578,0.90297,0.001486,0.001486,0.001486
88,16850.6,0.50908,0.49379,0.97898,0.98659,0.97786,0.99142,0.92959,0.34322,0.32419,0.90223,0.001387,0.001387,0.001387
89,17021.1,0.50377,0.48014,0.97254,0.98549,0.97906,0.99143,0.92969,0.34236,0.32348,0.90139,0.001288,0.001288,0.001288
90,17191.6,0.50429,0.48634,0.9706,0.98608,0.97772,0.99144,0.93009,0.34202,0.32258,0.90081,0.001189,0.001189,0.001189
91,17362.2,0.49849,0.48113,0.96887,0.98484,0.97844,0.99149,0.93039,0.34109,0.32175,0.90018,0.00109,0.00109,0.00109
92,17532.9,0.4974,0.47547,0.96853,0.98518,0.97806,0.99161,0.93055,0.34044,0.32116,0.89953,0.000991,0.000991,0.000991
93,17703.6,0.49767,0.47757,0.96751,0.98586,0.97839,0.99163,0.93087,0.34008,0.3205,0.89901,0.000892,0.000892,0.000892
94,17874.3,0.49351,0.47652,0.96383,0.98604,0.97805,0.99163,0.93107,0.33971,0.31979,0.89851,0.000793,0.000793,0.000793
95,18044.8,0.49132,0.4677,0.96378,0.98532,0.97844,0.99166,0.93055,0.33915,0.31907,0.89805,0.000694,0.000694,0.000694
96,18215.4,0.48742,0.46429,0.96349,0.98521,0.97845,0.99169,0.93098,0.33869,0.31848,0.89752,0.000595,0.000595,0.000595
97,18386,0.48183,0.45599,0.95403,0.9853,0.97879,0.99178,0.93096,0.33806,0.31813,0.89694,0.000496,0.000496,0.000496
98,18556.5,0.47975,0.45827,0.95477,0.98552,0.97849,0.99181,0.93093,0.33792,0.31751,0.89662,0.000397,0.000397,0.000397
99,18727.2,0.47638,0.45478,0.95669,0.98547,0.97909,0.99184,0.93065,0.33758,0.31706,0.89622,0.000298,0.000298,0.000298
100,18897.9,0.47864,0.45739,0.95303,0.98518,0.97905,0.99187,0.93108,0.3373,0.31659,0.89589,0.000199,0.000199,0.000199
