epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,5135.66,0.50094,0.36316,0.86497,0.98515,0.96786,0.98439,0.91671,0.33202,0.2209,0.81113,0.005842,0.005842,0.005842
44,5210.59,0.50137,0.366,0.86433,0.9928,0.9647,0.98418,0.91793,0.32909,0.21839,0.80941,0.005743,0.005743,0.005743
45,5285.41,0.49457,0.36336,0.86124,0.99029,0.96862,0.98517,0.91804,0.32533,0.21662,0.80782,0.005644,0.005644,0.005644
46,5360.58,0.49234,0.36134,0.85881,0.99221,0.96576,0.98529,0.92093,0.32412,0.21609,0.80762,0.005545,0.005545,0.005545
47,5435.4,0.48806,0.35709,0.85576,0.98744,0.97176,0.98464,0.92283,0.32146,0.21409,0.80612,0.005446,0.005446,0.005446
48,5510.42,0.483,0.35239,0.85447,0.99054,0.96709,0.98512,0.92194,0.31721,0.21213,0.80609,0.005347,0.005347,0.005347
49,5585.09,0.48486,0.35048,0.85766,0.9905,0.97058,0.98551,0.92571,0.31078,0.20881,0.80424,0.005248,0.005248,0.005248
50,5660.43,0.48047,0.3481,0.85489,0.99238,0.97097,0.98574,0.92202,0.32225,0.21142,0.80546,0.005149,0.005149,0.005149
51,5735.36,0.47506,0.3436,0.85326,0.9941,0.97059,0.9864,0.92613,0.31251,0.20562,0.80304,0.00505,0.00505,0.00505
52,5810.3,0.47197,0.34424,0.85232,0.99142,0.97527,0.98621,0.9276,0.30576,0.20378,0.8015,0.004951,0.004951,0.004951
53,5885.55,0.47078,0.33862,0.85501,0.98586,0.9781,0.98629,0.92857,0.30684,0.20166,0.80207,0.004852,0.004852,0.004852
54,5960.25,0.46904,0.33229,0.84945,0.99213,0.97372,0.98681,0.93008,0.3018,0.20054,0.80073,0.004753,0.004753,0.004753
55,6035.25,0.46729,0.33854,0.85096,0.99189,0.97608,0.98689,0.93107,0.3026,0.20021,0.80168,0.004654,0.004654,0.004654
56,6109.87,0.46669,0.33667,0.85378,0.99354,0.9732,0.98676,0.92952,0.30528,0.19977,0.80101,0.004555,0.004555,0.004555
57,6185.11,0.465,0.33257,0.84958,0.98747,0.97836,0.98702,0.93093,0.30115,0.19608,0.79998,0.004456,0.004456,0.004456
58,6260.05,0.45669,0.32599,0.84509,0.99221,0.97665,0.98783,0.93199,0.30042,0.19578,0.7999,0.004357,0.004357,0.004357
59,6334.9,0.4542,0.32212,0.84559,0.98997,0.9773,0.9874,0.93294,0.29834,0.1947,0.79917,0.004258,0.004258,0.004258
60,6410.09,0.45348,0.31839,0.84647,0.99091,0.97902,0.98801,0.93257,0.29767,0.19362,0.79916,0.004159,0.004159,0.004159
61,6484.74,0.44866,0.31602,0.84604,0.99406,0.97467,0.9879,0.93409,0.29338,0.18959,0.79778,0.00406,0.00406,0.00406
62,6559.58,0.44394,0.31408,0.84314,0.99367,0.9757,0.98799,0.93438,0.29155,0.18921,0.7973,0.003961,0.003961,0.003961
63,6634.34,0.44337,0.31145,0.84279,0.98981,0.97826,0.98802,0.93602,0.29001,0.18748,0.79667,0.003862,0.003862,0.003862
64,6708.9,0.43862,0.30449,0.84266,0.98838,0.98263,0.98867,0.93663,0.28877,0.18667,0.79635,0.003763,0.003763,0.003763
65,6783.63,0.4386,0.30634,0.84426,0.98793,0.9805,0.9885,0.93767,0.28768,0.1853,0.79602,0.003664,0.003664,0.003664
66,6858.6,0.43224,0.30353,0.84255,0.98647,0.98243,0.9885,0.93694,0.28598,0.18529,0.79522,0.003565,0.003565,0.003565
67,6933.28,0.43191,0.2976,0.83754,0.99328,0.97716,0.98884,0.93784,0.28406,0.1839,0.79526,0.003466,0.003466,0.003466
68,7007.78,0.42899,0.30066,0.83859,0.98946,0.98246,0.98861,0.93889,0.27835,0.17978,0.79415,0.003367,0.003367,0.003367
69,7082.73,0.42373,0.29063,0.83769,0.99125,0.98044,0.98898,0.93941,0.27808,0.17964,0.79375,0.003268,0.003268,0.003268
70,7157.85,0.4205,0.28926,0.83734,0.99418,0.97801,0.98898,0.9405,0.27649,0.17849,0.79318,0.003169,0.003169,0.003169
71,7232.91,0.41524,0.28831,0.83148,0.99393,0.97906,0.98918,0.94221,0.27335,0.17792,0.79249,0.00307,0.00307,0.00307
72,7307.48,0.41676,0.28388,0.83607,0.99271,0.97885,0.98851,0.94241,0.27161,0.17735,0.792,0.002971,0.002971,0.002971
73,7382.56,0.41292,0.28564,0.83484,0.99339,0.97975,0.98864,0.94294,0.26988,0.17699,0.79152,0.002872,0.002872,0.002872
74,7457.29,0.41093,0.28214,0.83553,0.99345,0.97897,0.98893,0.94322,0.26913,0.17629,0.7912,0.002773,0.002773,0.002773
75,7531.94,0.40455,0.27598,0.83061,0.99392,0.97916,0.98885,0.94384,0.26832,0.17513,0.79107,0.002674,0.002674,0.002674
76,7606.9,0.40577,0.28023,0.83273,0.9958,0.9777,0.98886,0.94437,0.26682,0.17447,0.79068,0.002575,0.002575,0.002575
77,7681.8,0.3965,0.26936,0.82846,0.99596,0.97784,0.98893,0.94527,0.26567,0.17363,0.79035,0.002476,0.002476,0.002476
78,7756.65,0.39708,0.27152,0.83037,0.99605,0.97818,0.98908,0.9458,0.26524,0.17296,0.79025,0.002377,0.002377,0.002377
79,7831.49,0.39059,0.26687,0.82542,0.99579,0.9792,0.98927,0.94535,0.26417,0.17208,0.78988,0.002278,0.002278,0.002278
80,7906.46,0.39511,0.26997,0.82895,0.99383,0.98108,0.98944,0.94635,0.26292,0.1717,0.78954,0.002179,0.002179,0.002179
81,7982.63,0.39165,0.26791,0.82614,0.99457,0.9814,0.98966,0.94646,0.26243,0.1709,0.78927,0.00208,0.00208,0.00208
82,8057.78,0.38549,0.25928,0.82579,0.99392,0.98224,0.98954,0.94711,0.26141,0.16976,0.78903,0.001981,0.001981,0.001981
83,8133.68,0.38464,0.25502,0.82935,0.99417,0.982,0.98953,0.94723,0.2602,0.16937,0.78877,0.001882,0.001882,0.001882
84,8208.95,0.38043,0.2566,0.82653,0.99497,0.98192,0.98959,0.94737,0.25925,0.16836,0.78857,0.001783,0.001783,0.001783
85,8284.13,0.37517,0.25383,0.82711,0.99528,0.98215,0.98985,0.94758,0.25786,0.16768,0.78835,0.001684,0.001684,0.001684
86,8359.44,0.3814,0.25381,0.82521,0.99511,0.9823,0.98987,0.948,0.25701,0.16723,0.78806,0.001585,0.001585,0.001585
87,8434.89,0.36889,0.2484,0.82266,0.99587,0.98223,0.9901,0.94885,0.25644,0.16687,0.78788,0.001486,0.001486,0.001486
88,8510.08,0.36725,0.24791,0.82097,0.99574,0.9822,0.99013,0.94915,0.2556,0.16625,0.78746,0.001387,0.001387,0.001387
89,8585.37,0.36329,0.24006,0.82061,0.99475,0.98276,0.99013,0.949,0.25501,0.16579,0.78728,0.001288,0.001288,0.001288
90,8660.91,0.36327,0.24223,0.81881,0.99449,0.983,0.99016,0.9497,0.25484,0.16551,0.78709,0.001189,0.001189,0.001189
91,8736.06,0.359,0.23946,0.81639,0.99504,0.98339,0.99063,0.9499,0.25479,0.16512,0.7869,0.00109,0.00109,0.00109
92,8811.1,0.35408,0.23771,0.81587,0.99535,0.98316,0.99059,0.95003,0.25463,0.1646,0.78674,0.000991,0.000991,0.000991
93,8886.53,0.35566,0.23492,0.81509,0.99495,0.98382,0.99059,0.95059,0.25402,0.16471,0.7866,0.000892,0.000892,0.000892
94,8961.81,0.34966,0.23173,0.81759,0.99462,0.98358,0.99031,0.95111,0.25368,0.16417,0.78649,0.000793,0.000793,0.000793
95,9037.17,0.3462,0.22865,0.81556,0.99477,0.98348,0.99032,0.951,0.25341,0.16385,0.78633,0.000694,0.000694,0.000694
96,9112.65,0.34578,0.22661,0.8151,0.99496,0.98344,0.99016,0.95103,0.25301,0.16377,0.78623,0.000595,0.000595,0.000595
97,9187.97,0.3391,0.22266,0.81327,0.9951,0.98327,0.99015,0.95111,0.25253,0.16342,0.78607,0.000496,0.000496,0.000496
98,9263.32,0.33792,0.22029,0.81495,0.99521,0.98314,0.99018,0.95132,0.25239,0.16299,0.78599,0.000397,0.000397,0.000397
99,9338.57,0.3361,0.21866,0.81347,0.99514,0.98253,0.99019,0.95143,0.25218,0.16274,0.78588,0.000298,0.000298,0.000298
100,9414.28,0.33739,0.22013,0.81262,0.99519,0.98226,0.9904,0.95141,0.25172,0.16267,0.78579,0.000199,0.000199,0.000199
